"WS_Name","Flow.cfs","load.TN.tonyr","load.TDN.tonyr","load.TP.tonyr","Flow.acftyr","load.TDP.tonyr","load.TOC.tonyr","load.DOC.tonyr"
"Powell Slough Major",NA,279.520056691932,NA,45.9247769316758,NA,25.6988787938763,NA,NA
"Mill Race",NA,318.305447953238,NA,51.8830925888967,NA,39.1904472577285,NA,NA
"Benjamin Slough",NA,6.2147258516062,NA,1.50784880743872,NA,1.24197346412433,NA,NA
"Dry Creek - Spanish Fork",NA,132.538534853953,NA,20.1367356802608,NA,13.6164244084896,NA,NA
"Spring Creek - Springville",NA,85.0385380347735,NA,21.5468168903384,NA,16.1293159188936,NA,NA
"Timp SSD",NA,575.507479355002,NA,108.933085670975,NA,25.1366465536011,NA,NA
