Organization ID,Monitoring Location ID,Monitoring Location Name,Activity ID,Activity Start Date,Activity Type,Media,Media Subdivision,Created,Last Changed
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1974DATA-14955-742114,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1974DATA-14955-742114C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1974DATA-14956-742085,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1974DATA-14956-742085C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1974DATA-14957-742115,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1974DATA-14957-742115C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995190,UNNAMED CK 1.5MI W OF GENEVA STEEL,1974DATA-14958-742116,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995190,UNNAMED CK 1.5MI W OF GENEVA STEEL,1974DATA-14958-742116C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995240,UNNAMED CK 3MI S OF GENEVA STEEL (POWELL SLOUGH TO UTAH L),1974DATA-14959-742117,12-15-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995240,UNNAMED CK 3MI S OF GENEVA STEEL (POWELL SLOUGH TO UTAH L),1974DATA-14959-742117C,12-15-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995580,SPANISH FORK R AB UTAH L (LAKESHORE),1974DATA-14960-742118,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995580,SPANISH FORK R AB UTAH L (LAKESHORE),1974DATA-14960-742118C,12-14-1974,Sample-Routine,Water,,11-03-2009 1:07:32 PM,11-03-2009 1:07:32 PM
UTAHDWQ_WQX,4995970,DRY CK 1MI N 0F SPANISH FK AIRPORT,1974DATA-14961-742119,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4995970,DRY CK 1MI N 0F SPANISH FK AIRPORT,1974DATA-14961-742119C,12-14-1974,Sample-Routine,Water,,11-03-2009 1:07:32 PM,11-03-2009 1:07:32 PM
UTAHDWQ_WQX,4996190,SPRING CK UPRR XING 1.7MI SE OF PROVO GOLF CSE,1974DATA-14962-750069,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996190,SPRING CK UPRR XING 1.7MI SE OF PROVO GOLF CSE,1974DATA-14962-750069C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996540,MILL RACE CREEK AT I-15 CROSSING (2 MI S PROVO COURTHOUSE),1974DATA-14963-742121,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996540,MILL RACE CREEK AT I-15 CROSSING (2 MI S PROVO COURTHOUSE),1974DATA-14963-742121C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996590,"MILL RACE CK US189 XING, .7MI S OF PROVO COURTHOUSE",1974DATA-14964-742122,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996590,"MILL RACE CK US189 XING, .7MI S OF PROVO COURTHOUSE",1974DATA-14964-742122C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996680,PROVO R. AT CENTER ST XING EAST OF UTAH LAKE BOAT HARBOR,1974DATA-14965-742123,12-15-1974,Field Msr/Obs,Water,,11-20-2009 1:43:56 PM,11-20-2009 1:43:56 PM
UTAHDWQ_WQX,4996680,PROVO R. AT CENTER ST XING EAST OF UTAH LAKE BOAT HARBOR,1974DATA-14965-742123C,12-15-1974,Sample-Routine,Water,,11-20-2009 1:43:57 PM,11-20-2009 1:43:57 PM
UTAHDWQ_WQX,5918060,CURRANT CK BL MONA RES,1974DATA-14969-750009,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:57 PM,11-20-2009 1:43:57 PM
UTAHDWQ_WQX,5918060,CURRANT CK BL MONA RES,1974DATA-14969-750009C,12-14-1974,Sample-Routine,Water,,11-03-2009 1:07:32 PM,11-03-2009 1:07:32 PM
UTAHDWQ_WQX,5918100,CURRANT CK AB MONA RES,1974DATA-14970-750012,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:57 PM,11-20-2009 1:43:57 PM
UTAHDWQ_WQX,5918100,CURRANT CK AB MONA RES,1974DATA-14970-750012C,12-14-1974,Sample-Routine,Water,,11-20-2009 1:43:57 PM,11-20-2009 1:43:57 PM
UTAHDWQ_WQX,5919860,BEER CK AB UTAH LAKE,1974DATA-14971-742072,12-14-1974,Field Msr/Obs,Water,,11-20-2009 1:43:57 PM,11-20-2009 1:43:57 PM
UTAHDWQ_WQX,5919860,BEER CK AB UTAH LAKE,1974DATA-14971-742072C,12-14-1974,Sample-Routine,Water,,11-03-2009 1:07:33 PM,11-03-2009 1:07:33 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1297-750158,01-11-1975,Field Msr/Obs,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1297-750158C,01-11-1975,Sample-Routine,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1298-750288,02-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1298-750288C,02-08-1975,Sample-Routine,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1299-750512,04-05-1975,Field Msr/Obs,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1299-750512C,04-05-1975,Sample-Routine,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1300-750954,06-21-1975,Field Msr/Obs,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994790,JORDAN R AT UTAH L OUTLET U121 XING,1975DATA-1300-750954C,06-21-1975,Sample-Routine,Water,,11-20-2009 1:44:49 PM,11-20-2009 1:44:49 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1301-750962,06-22-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1301-750962C,06-22-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1302-750963,07-14-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1302-750963C,07-14-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1303-750968,06-13-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1303-750968C,06-13-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1304-751365,09-16-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994930,UNNAMED STREAM 2MI SSW OF LEHI,1975DATA-1304-751365C,09-16-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1305-750118,01-11-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1305-750118C,01-11-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1305-750152,01-11-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1305-750152C,01-11-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1307-750218,02-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1307-750218C,02-08-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1308-750373,03-15-1975,Field Msr/Obs,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1308-750373C,03-15-1975,Sample-Routine,Water,,11-20-2009 1:44:50 PM,11-20-2009 1:44:50 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1309-750504,04-05-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1309-750504C,04-05-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1310-750763,05-17-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1310-750763C,05-17-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1311-750764,05-03-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1311-750764C,05-03-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1312-750961,06-22-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1312-750961C,06-22-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1313-750964,07-14-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1313-750964C,07-14-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1314-750967,06-13-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1314-750967C,06-13-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1315-751338,09-16-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1315-751338C,09-16-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1316-751392,07-26-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1316-751392C,07-26-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1317-751395,08-09-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1317-751395C,08-09-1975,Sample-Routine,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1318-751398,08-23-1975,Field Msr/Obs,Water,,11-20-2009 1:44:51 PM,11-20-2009 1:44:51 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1318-751398C,08-23-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1319-751626,10-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994940,UNNAMED STREAM 2.2MI W OF AM FK & 2MI W OF LEHI,1975DATA-1319-751626C,10-08-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1320-750126,01-11-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1320-750126C,01-11-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1321-750223,02-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1321-750223C,02-08-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1322-750378,03-15-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1322-750378C,03-15-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1323-750503,04-05-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1323-750503C,04-05-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1324-750761,05-03-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1324-750761C,05-03-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1325-750765,05-17-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1325-750765C,05-17-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1326-750960,06-22-1975,Field Msr/Obs,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1326-750960C,06-22-1975,Sample-Routine,Water,,11-20-2009 1:44:52 PM,11-20-2009 1:44:52 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1327-750965,07-14-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1327-750965C,07-14-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1328-750966,06-13-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1328-750966C,06-13-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1329-751352,09-16-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1329-751352C,09-16-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1330-751391,07-26-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1330-751391C,07-26-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1331-751394,08-09-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1331-751394C,08-09-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1332-751397,08-23-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1332-751397C,08-23-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1333-751633,10-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994950,SPRING CK BL LEHI MILL POND,1975DATA-1333-751633C,10-08-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1334-750622,05-03-1975,Field Msr/Obs,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1334-750622C,05-03-1975,Sample-Routine,Water,,11-20-2009 1:44:53 PM,11-20-2009 1:44:53 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1335-750760,05-17-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1335-750760C,05-17-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1336-750988,06-20-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1336-750988C,06-20-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1337-751035,06-07-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1337-751035C,06-07-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1338-751337,08-16-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1338-751337C,08-16-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1339-751367,09-13-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1339-751367C,09-13-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1340-751617,10-05-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4994960,AMERICAN FK CK 2.5MI S OF AM FK CITY,1975DATA-1340-751617C,10-05-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1341-750137,01-11-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1341-750137C,01-11-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1341-750138,01-11-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1341-750138C,01-11-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1343-750246,02-09-1975,Field Msr/Obs,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1343-750246C,02-09-1975,Sample-Routine,Water,,11-20-2009 1:44:54 PM,11-20-2009 1:44:54 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1343-750251,02-09-1975,Field Msr/Obs,Water,,11-20-2009 1:44:55 PM,11-20-2009 1:44:55 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1343-750251C,02-09-1975,Sample-Routine,Water,,11-20-2009 1:44:55 PM,11-20-2009 1:44:55 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1345-750385,03-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:55 PM,11-20-2009 1:44:55 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1345-750385C,03-08-1975,Sample-Routine,Water,,11-20-2009 1:44:55 PM,11-20-2009 1:44:55 PM
UTAHDWQ_WQX,4995080,PLEASANT GROVE WASTE DITCH 3MI SE OF AMERICAN FK CITY,1975DATA-1345-750387,03-08-1975,Field Msr/Obs,Water,,11-20-2009 1:44:55 PM,11-20-2009 1:44:55 PM
