"WS_Name","Month","Flow.cfs","load.TN.kgd","load.TDN.kgd","load.TP.kgd","load.TDP.kgd","load.TOC.kgd","load.DOC.kgd","Flow.acftmo","load.TN.tonmo","load.TDN.tonmo","load.TP.tonmo","load.TDP.tonmo","load.TOC.tonmo","load.DOC.tonmo"
"Lindon Drain",4,13.6475,84.258822191616,85.290786058752,1.4885124620544,0.4958986396032,65.502711724032,66.065504726016,812.084508917605,2.52776466574848,2.55872358176256,0.044655373861632,0.014876959188096,1.96508135172096,1.98196514178048
"Lindon Drain",5,12.6225,92.576553716736,99.67210043904,9.688056233472,9.8626435771392,67.391791147008,160.980858487296,776.129054474413,2.86987316521882,3.08983511361024,0.300329743237632,0.305741950891315,2.08914552555725,4.99040661310618
"Lindon Drain",6,9.0575,67.668926535936,73.093342581504,0.9917666970624,0.5073700018176,61.255300460544,81.044149542912,538.959914967665,2.03006779607808,2.19280027744512,0.029753000911872,0.015221100054528,1.83765901381632,2.43132448628736
"Lindon Drain",7,10.2275,72.269704279296,76.674572808192,1.885328013312,1.0268811148032,92.733378951168,129.409198636032,628.865906487389,2.24036083265818,2.37691175705395,0.058445168412672,0.0318333145588992,2.87473474748621,4.01168515771699
"Lindon Drain",8,5.7625,42.793471770624,46.366872968448,0.7807866020352,0.3967238048256,41.61985141248,64.729268914176,354.323127463562,1.32659762488934,1.43737306202189,0.0242043846630912,0.0122984379495936,1.29021539378688,2.00660733633946
"Lindon Drain",9,11.69,85.401982734336,90.563881655808,3.2477074806528,14.7077176032,78.594234375168,128.954462542848,695.604902674249,2.56205948203008,2.71691644967424,0.097431224419584,0.441231528096,2.35782703125504,3.86863387628544
"Lindon Drain",10,7.21666666666667,51.1353835776,57.42144133632,1.043421977088,0.4081778371584,56.77636197888,171.07406696448,443.736555869045,1.5851968909056,1.78006468142592,0.032346081289728,0.0126535129519104,1.76006722134528,5.30329607589888
"Lindon Drain",11,10.1,80.603440459776,75.253930278912,0.9633212255232,0.44575799122944,38.420714492928,46.947505554432,600.993115227537,2.41810321379328,2.25761790836736,0.028899636765696,0.0133727397368832,1.15262143478784,1.40842516663296
"Lindon Drain",12,11.5433333333333,95.09986603008,94.01318051328,2.7877296079872,0.784411605504,52.776951515136,71.962476060672,709.773530242264,2.94809584693248,2.91440859591168,0.0864196178476032,0.024316759770624,1.63608549696922,2.23083675788083
"Powell Slough Major",1,32.9957013666667,734.883323347265,695.1199002624,84.2053808002075,41.4391388666073,341.55545197824,0,2028.83125398543,22.7813830237652,21.0484480801536,2.61036680480643,1.28461330486483,10.3111386702566,10.9410684490829
"Powell Slough Major",2,30.3000126,950.494371763967,695.1199002624,46.6896631752761,38.4862913425787,341.55545197824,0,1682.78142240731,26.6138424093911,21.0484480801536,1.30731056890773,1.0776161575922,10.3111386702566,10.9410684490829
"Powell Slough Major",3,29.11697015,1006.00029500198,695.1199002624,113.708950678838,101.441832314489,341.55545197824,0,1790.33682009738,29.2295144782955,21.0484480801536,3.36457885718987,3.0047686780921,10.3111386702566,10.9410684490829
"Powell Slough Major",4,44.7493086,1067.67280175616,1003.94842131763,181.829440023552,164.938310249472,596.32000257024,652.70613639168,2662.77488908836,32.0301840526848,30.118452639529,5.45488320070656,4.94814930748416,17.8896000771072,19.5811840917504
"Powell Slough Major",5,27.3154859666667,707.239020476117,630.5548778496,129.092799485657,116.54641492951,320.436524289024,364.00213403136,1679.56762097985,21.9244096347596,19.5472012133376,4.00187678405537,3.6129388628148,9.93353225295975,11.2840661549722
"Powell Slough Major",6,19.9187695666667,466.445752328903,740.498028049613,108.470671153582,104.078734722213,252.935860709376,325.193637952512,1185.25181914559,13.9933725698671,22.2149408414884,3.25412013460746,3.12236204166639,7.58807582128128,9.75580913857536
"Powell Slough Major",7,19.69846485,634.779030373171,728.66733787607,82.401018107904,75.4116036581376,243.044372054016,439.424796192768,1211.21417299489,19.6781499415683,22.5886874741582,2.55443156134502,2.33775971340227,7.5343755336745,13.6221686819758
"Powell Slough Major",8,19.4216383769292,654.837203693256,694.577294002479,97.7781684708856,93.0729235507192,242.543315612619,375.780794508286,1194.19273755833,20.299953314491,21.5318961140768,3.03112322259745,2.8852606300723,7.5188427839912,11.6492046297569
"Powell Slough Major",9,25.329688975,1165.16072547072,945.41517633024,110.93550407424,105.483686427648,378.904690473984,433.909490015232,1507.22462226038,34.9548217641216,28.3624552899072,3.3280651222272,3.16451059282944,11.3671407142195,13.017284700457
"Powell Slough Major",10,24.9915107833333,1102.03856861184,985.823895326746,53.1986444661833,51.8256121974789,288.965076007219,382.098481634765,1536.6716287705,34.163195626967,30.5605407551291,1.64915797845168,1.60659397812184,8.9579173562238,11.8450529306777
"Powell Slough Major",11,25.98385268,766.925557090895,747.853919340503,36.4104966321747,32.1803792036232,182.041117391462,226.379892665549,1546.15015522442,23.0077667127269,22.4356175802151,1.09231489896524,0.965411376108697,5.46123352174387,6.79139677996646
"Powell Slough Major",12,24.610602075,521.973489788216,391.085656292045,39.2641422126385,34.6592699638419,150.527270025216,138.917798848512,1513.25041144906,16.1811781834347,12.1236553450534,1.21718840859179,1.0744373688791,4.6663453707817,4.30645176430387
"Provo River",1,126.033333333333,143.813225355264,165.939365763072,4.45969211904,2.5449563160576,701.22898934784,919.81873732608,7749.50539372221,4.45820998601318,5.14412033865523,0.13825045569024,0.0788936457977856,21.738098669783,28.5143808571085
"Provo River",2,121.133333333333,150.971078098944,171.229668913152,3.1988596414464,1.7404257374208,604.8169454592,874.526989824,6727.42040270983,4.22719018677043,4.79443072956826,0.0895680699604992,0.0487319206477824,16.9348744728576,24.486755715072
"Provo River",3,171.55,178.265519290368,196.794139382784,5.4941555667456,3.0778236707328,1056.91767335424,1245.8920808448,10548.2225624944,5.52623109800141,6.1006183208663,0.170318822569114,0.0954125337927168,32.7644478739814,38.6226545061888
"Provo River",4,134.45,142.078402266624,182.84574583296,4.2501473459712,2.7877336856064,823.84748407296,1074.79844130816,8000.34894478637,4.26235206799872,5.4853723749888,0.127504420379136,0.083632010568192,24.7154245221888,32.2439532392448
"Provo River",5,351.975,464.0060507328,645.397493289984,19.947142259712,13.122369840384,2368.342395648,3781.50718295808,21642.148857091,14.3841875727168,20.0073222919895,0.618361410051072,0.406793465051904,73.418614265088,117.2267226717
"Provo River",6,514.375,600.24399746688,710.86542292224,54.27168438528,18.2667146112,3697.9347464064,4575.104033472,30607.5082816995,18.0073199240064,21.3259626876672,1.6281505315584,0.548001438336,110.938042392192,137.25312100416
"Provo River",7,145.85,190.354212663552,236.715703174656,11.485858150656,6.834314048256,1369.12527666432,2028.53991216384,8967.98752981527,5.90098059257011,7.33818679841434,0.356061602670336,0.211863735495936,42.4428835765939,62.884737277079
"Provo River",8,81.25,111.393379934208,176.480623037952,8.087876130816,5.212665280512,641.07268881408,1108.64920485888,4995.87923755564,3.45319477796045,5.47089931417651,0.250724160055296,0.161592623695872,19.8732533532365,34.3681253506253
"Provo River",9,68.6,82.130733119232,123.541524995328,7.883098094592,5.1124047796224,533.95322466816,1080.6108835968,4081.9928420405,2.46392199357696,3.70624574985984,0.23649294283776,0.153372143388672,16.0185967400448,32.418326507904
"Provo River",10,81.6,101.39489455104,145.25213561856,7.020681633792,4.240805520384,612.40457926656,1380.23658510336,5017.39994811742,3.14324173108224,4.50281620417536,0.217641130647552,0.131464971131904,18.9845419572634,42.7873341382042
"Provo River",11,88.7666666666667,76.027943955456,67.656917947392,3.727270158336,1.66856177664,516.57481939968,547.01506225152,5281.99559686776,2.28083831866368,2.02970753842176,0.11181810475008,0.0500568532992,15.4972445819904,16.4104518675456
"Provo River",12,127.4,132.645441890304,152.587446349824,3.9322602307584,2.055283181568,655.90298984448,898.98128769024,7833.53864448725,4.11200869859942,4.73021083684454,0.12190006715351,0.063713778628608,20.3329926851789,27.8684199183974
"Mill Race",1,51.7932051333333,720.234382402531,865.23939657216,61.6233545231434,57.9013122502093,198.571165830144,220.780408117248,1592.32368105896,22.3272658544785,26.822421293737,1.91032399021744,1.79494067975649,6.15570614073446,6.84419265163469
