"WS_Name","Month","Flow.cfs","load.TN.kgd","load.TDN.kgd","load.TP.kgd","load.TDP.kgd","load.TOC.kgd","load.DOC.kgd","Flow.acftmo","load.TN.tonmo","load.TDN.tonmo","load.TP.tonmo","load.TDP.tonmo","load.TOC.tonmo","load.DOC.tonmo","WS_Type"
"Tickville Wash",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Tickville Wash",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Tickville Wash",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Tickville Wash",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Tickville Wash",5,25.43,19.1957919906816,22.2109711976448,6.555629164032,0.6800000882688,182.85920197632,212.723603444736,1563.63334167434,0.59506955171113,0.688540107126989,0.203224504084992,0.0210800027363328,5.66863526126592,6.59443170678682,"No WWTP"
"Tickville Wash",6,23.9425,20.5452739484928,27.7975602752256,5.5181870155008,1.00971658066176,203.25993859584,251.610369424128,1424.68095656785,0.616358218454784,0.833926808256768,0.165545610465024,0.0302914974198528,6.0977981578752,7.54831108272384,"No WWTP"
"Tickville Wash",7,9.6575,10.289545841664,16.4299428873216,4.6769966014464,0.50517461164032,119.278435286016,155.959474323456,593.817892143921,0.318975921091584,0.50932822950697,0.144986894644838,0.0156604129608499,3.6976314938665,4.83474370402714,"No WWTP"
"Tickville Wash",8,10.73,6.22874172384,12.2500019499264,2.6232323330304,0.58174944588288,96.247328461056,130.44293626752,659.763498079656,0.19309099343904,0.379750060447718,0.0813202023239424,0.0180342328223693,2.98366718229274,4.04373102429312,"No WWTP"
"Tickville Wash",9,16.54,12.8597181548544,23.0001617728512,4.6683602039808,1.449226639872,181.024925755392,245.247509707776,984.200606521135,0.385791544645632,0.690004853185536,0.140050806119424,0.04347679919616,5.43074777266176,7.35742529123328,"No WWTP"
"Tickville Wash",10,15.0466666666667,14.653006147584,19.1963547021312,1.38428973858816,0.38861831337984,107.549979181056,171.755355580416,925.185595008253,0.454243190575104,0.595086995766067,0.042912981896233,0.012047167714775,3.33404935461274,5.32441602299289,"No WWTP"
"Tickville Wash",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Tickville Wash",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",1,0.753333333333333,4.773587245056,4.773587245056,0.221170065408,0.0774095228928,14.615655155712,13.767836571648,46.3207674948749,0.147981204596736,0.147981204596736,0.006856272027648,0.0023996952096768,0.453085309827072,0.426802933721088,"No WWTP"
"Dry Creek - Saratoga",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",4,0.955,3.190818576384,2.795941933056,0.134500269312,0.02902979437056,10.617019439616,10.423740289536,56.8265767368612,0.09572455729152,0.08387825799168,0.00403500807936,0.0008708938311168,0.31851058318848,0.31271220868608,"No WWTP"
"Dry Creek - Saratoga",5,11.1733333333333,19.1256324747264,20.2766220463104,1.8139941430272,0.46424428563456,101.15268397056,118.196153597952,687.023064791241,0.592894606716518,0.628575283435622,0.0562338184338432,0.0143915728546714,3.13573320308736,3.66408076153651,"No WWTP"
"Dry Creek - Saratoga",6,7.2125,7.392652251264,9.081612317952,0.763299732096,0.126564202944,30.49467906816,38.36285307648,429.174538968179,0.22177956753792,0.27244836953856,0.02289899196288,0.00379692608832,0.9148403720448,1.1508855922944,"No WWTP"
"Dry Creek - Saratoga",7,1.84375,4.800356815104,5.585583944448,0.1056032014464,0.05200921737216,9.14589598464,15.37761946752,113.368028852224,0.148811061268224,0.173153102277888,0.0032736992448384,0.00161228573853696,0.28352277552384,0.47670620349312,"No WWTP"
"Dry Creek - Saratoga",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Dry Creek - Saratoga",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"Lehi Spring Creek",1,5.18722155,47.7804702404872,45.901270020096,0.3969643843584,0.08412617723904,26.58933927936,28.718835130368,318.950553135338,1.4811945774551,1.42293937062298,0.0123058959151104,0.00260791149441024,0.82426951766016,0.890283889041408,"No WWTP"
"Lehi Spring Creek",2,4.0531829875,31.4381443061929,26.753585780736,0.2450730691584,0.0722676450816,15.892847041536,17.18798045184,225.102910781705,0.880268040573402,0.749100401860608,0.0068620459364352,0.0020234940622848,0.444999717163008,0.48126345265152,"No WWTP"
"Lehi Spring Creek",3,3.09044041428571,27.73922789376,27.1814095872,0.16520229531648,0.04749284634624,15.93452030976,40.371121308672,190.024210469327,0.85991606470656,0.8426236972032,0.00512127115481088,0.00147227823673344,0.49397012960256,1.25150476056883,"No WWTP"
"Lehi Spring Creek",4,3.88993836666667,8.1555727647744,7.8260807453184,0.08081392716288,0.04924459155456,9.522576252288,10.4942198985984,231.467938319418,0.244667182943232,0.234782422359552,0.0024244178148864,0.0014773377466368,0.28567728756864,0.314826596957952,"No WWTP"
"Lehi Spring Creek",5,2.8322909,17.7430006852993,12.514702639104,0.3019966331904,0.12772408172544,21.55592613888,27.42280464384,174.15117910188,0.550033021244277,0.387955781812224,0.0093618956289024,0.00395944653348864,0.66823371030528,0.85010694395904,"No WWTP"
"Lehi Spring Creek",6,2.05188855,6.833518912512,7.073527578624,0.14664138048,0.0716600798208,9.972470172672,12.512928874752,122.096127897447,0.20500556737536,0.21220582735872,0.0043992414144,0.002149802394624,0.29917410518016,0.37538786624256,"No WWTP"
"Lehi Spring Creek",7,0.451631816666667,1.48182698029142,1.43246762496,0.035964601344,0.026341420032,2.34340775424,4.02950329344,27.7698217342097,0.045936636389034,0.04440649637376,0.001114902641664,0.000816584020992,0.07264564038144,0.12491460209664,"No WWTP"
"Lehi Spring Creek",8,0.4312588,1.20707722368,1.47008366208,0.03822768,0.025169104512,1.2737462976,3.0291613632,26.5171308914851,0.03741939393408,0.04557259352448,0.00118505808,0.000780242239872,0.0394861352256,0.0939040022592,"No WWTP"
"Lehi Spring Creek",9,0.95418468,3.7312539922944,3.7741790896128,0.09780047322624,0.030284640903168,5.2573029778944,7.5415322446848,56.7780617163951,0.111937619768832,0.113225372688384,0.0029340141967872,0.00090853922709504,0.157719089336832,0.226245967340544,"No WWTP"
"Lehi Spring Creek",10,4.5543455125,34.129346494464,33.865606084608,0.2521273503744,0.14100080984064,26.984542132224,39.918424025088,280.036433065273,1.05800974132838,1.04983378862285,0.0078159478616064,0.00437102510505984,0.836520806098944,1.23747114477773,"No WWTP"
"Lehi Spring Creek",11,6.70095586666667,24.9143315427554,17.78412837888,0.075408145837056,0.030002388102144,11.1870787590144,13.8039071910912,398.735479337648,0.747429946282662,0.5335238513664,0.00226224437511168,0.00090007164306432,0.335612362770432,0.414117215732736,"No WWTP"
"Lehi Spring Creek",12,5.62095263333333,44.365581912955,44.3013916612608,0.230005776900096,0.136018122283008,22.2119008948224,26.5130551793664,345.619699152661,1.37533303930161,1.37334314149908,0.00713017908390298,0.00421656179077325,0.688568927739494,0.821904710560358,"No WWTP"
"American Fork River",1,1.3,6.61552939008,6.90177825792,0.0178110406656,0.0512067419136,2.646211756032,6.01122622464,79.9340678008903,0.20508141109248,0.21395512599552,0.0005521422606336,0.0015874089993216,0.082032564436992,0.18634801296384,"No WWTP"
"American Fork River",2,0.67,2.196531910656,2.229315969024,0.00754033342464,0.01950651472896,1.3720128427008,1.5195411053568,37.2100027777841,0.061502893498368,0.062420847132672,0.00021112933588992,0.00054618241241088,0.0384163595956224,0.0425471509499904,"No WWTP"
"American Fork River",3,0.6,2.77441210368,2.84780924928,0.0104223946752,0.0068993316864,1.62941663232,3.03864182784,36.892646677334,0.08600677521408,0.08828208672768,0.0003230942349312,0.0002138792822784,0.05051191560192,0.09419789666304,"No WWTP"
"American Fork River",4,3.425,5.335911320832,4.591174950144,0.0482769725184,0.0298053575424,9.47924135424,13.32586342656,203.802120757853,0.16007733962496,0.13773524850432,0.001448309175552,0.000894160726272,0.2843772406272,0.3997759027968,"No WWTP"
"American Fork River",5,66.3666666666667,47.573746311168,49.704302343168,12.7609989940224,0.7783930395648,230.60241414144,287.79102342144,4080.73664080955,1.47478613564621,1.54083337263821,0.395590968814694,0.0241301842265088,7.14867483838464,8.92152172606464,"No WWTP"
"American Fork River",6,0.25,0.57922580736,0.6972728832,0.00703389312,0.0061164288,1.0214436096,1.8165793536,14.8760672086024,0.0173767742208,0.020918186496,0.0002110167936,0.000183492864,0.030643308288,0.054497380608,"No WWTP"
"American Fork River",7,7.83333333333333,4.23542306304,4.46540078592,0.40246101504,0.063243873792,19.3564583424,26.0641419264,481.653998287416,0.13129811495424,0.13842742436352,0.01247629146624,0.001960560087552,0.6000502086144,0.8079883997184,"No WWTP"
"American Fork River",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"American Fork River",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"American Fork River",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No WWTP"
"American Fork River",11,1.41,4.208592328704,3.96711571968,0.0155234962944,0.01448859654144,6.20939851776,4.415572279296,83.9010190565176,0.12625776986112,0.1190134715904,0.000465704888832,0.0004346578962432,0.1862819555328,0.13246716837888,"No WWTP"
"American Fork River",12,0.63,2.836065705984,2.604864697344,0.0508642219008,0.01017284438016,3.051853314048,2.173289481216,38.7372790112007,0.087918036885504,0.080750805617664,0.0015767908789248,0.00031535817578496,0.094607452735488,0.067371973917696,"No WWTP"
"Timp SSD",1,29.292931140209,602.276386013506,603.298901313133,40.5449906299064,31.0666027944475,404.095755382452,427.27757481236,1801.15626449867,18.6705679664187,18.7022659407071,1.2568947095271,0.963064686627872,12.526968416856,13.2456048191832,"WWTP"
"Timp SSD",2,33.2141462236225,548.586830327059,544.416928544971,70.3280681545164,62.8648758455413,372.597401450991,333.98627176695,1844.62458692944,15.3604312491576,15.2436739992592,1.96918590832646,1.76021652367516,10.4327272406277,9.35161560947461,"WWTP"
"Timp SSD",3,32.6330561552775,768.683240126439,753.153616643226,70.5433006816686,56.3727414794988,502.115029111721,486.497394965257,2006.53301789708,23.8291804439196,23.34776211594,2.18684232113173,1.74755498586446,15.5655659024633,15.081419243923,"WWTP"
"Timp SSD",4,28.2090500661788,648.037109953118,682.861054105215,53.0293755083924,47.9912005508272,327.117057090749,341.710462116585,1678.55889870122,19.4411132985936,20.4858316231564,1.59088126525177,1.43973601652482,9.81351171272246,10.2513138634975,"WWTP"
"Timp SSD",5,25.2530644163223,577.731819944445,523.79096957631,111.329023794357,102.674557234334,382.803460985233,435.473127078071,1552.75397171889,17.9096864182778,16.2375200568656,3.45119973762506,3.18291127426437,11.8669072905422,13.4996669394202,"WWTP"
